date, pm25, pm10, o3, no2, so2, co
2015/5/10, 84, 70, 38, 11, 12, 1
2015/5/11, 87, 117, 39, 17, 20, 3
2015/5/12, 119, 102, 34, 10, 17, 2
2015/5/13, 95, 64, 34, 7, 26, 2
2015/5/14, 72, 77, 35, 7, 11, 1
2015/5/15, 86, 80, 23, 12, 21, 1
2015/5/16, 92, , , , , 
2015/5/20, 90, 117, 35, 10, 15, 2
2015/5/21, 99, 100, 33, 11, 9, 2
2015/5/22, 83, 100, 40, 8, 9, 2
2015/5/23, 115, 103, 33, 11, 7, 2
2015/5/24, 83, 134, 36, 7, 9, 2
2015/5/25, 114, 79, 34, 13, 8, 2
2015/5/26, 75, 54, 36, 13, 9, 2
2015/5/27, 59, , , , , 
2015/6/3, 62, 82, 31, 12, 9, 2
2015/6/4, 68, 41, 28, 8, 8, 2
2015/6/5, 50, 28, 23, 5, 6, 2
2015/6/6, 43, 54, 26, 7, 12, 2
2015/6/7, 59, 52, 26, 6, 10, 1
2015/6/8, 53, 42, 27, 8, 8, 2
2015/6/9, 54, 39, 23, 6, 4, 1
2015/6/10, 48, 58, 30, 10, 5, 3
2015/6/11, 61, 81, 31, 9, 8, 3
2015/6/12, 73, 53, 30, 4, 7, 2
2015/6/13, 51, 54, 35, 9, 5, 3
2015/6/14, 54, 75, 35, 10, 4, 3
2015/6/15, 69, 72, 37, 12, 7, 3
2015/6/16, 63, 76, 35, 11, 12, 3
2015/6/17, 69, 65, 37, 8, 9, 3
2015/6/18, 66, 86, 27, 13, 8, 4
2015/6/19, 78, 57, 30, 3, 5, 2
2015/6/20, 52, , , , , 
2015/6/22, 64, 78, 43, 11, 6, 3
2015/6/23, 71, 81, 25, 13, 9, 4
2015/6/24, 84, 65, 37, 11, 10, 3
2015/6/25, 71, 66, 36, 11, 8, 3
2015/6/26, 68, 112, 37, 6, 6, 2
2015/6/27, 77, 35, 25, 8, 8, 3
2015/6/28, 43, 63, 26, 7, 9, 3
2015/6/29, 60, 68, 32, 6, 11, 3
2015/6/30, 75, 86, 30, 4, 5, 2
2015/7/1, 77, 86, 30, 9, 6, 3
2015/1/2, 245, 83, , 16, 27, 14
2015/1/3, 179, 131, , 21, 44, 28
2015/1/4, 247, 80, , 15, 28, 15
2015/1/5, 164, 91, , 18, 20, 15
2015/1/6, 186, 78, , 12, 26, 13
2015/1/7, 170, 102, , 16, 23, 15
2015/1/8, 177, 148, , 23, 37, 21
2015/1/9, 260, 148, , 24, 44, 23
2015/1/10, 251, 107, , 19, 39, 18
2015/1/11, 208, 77, , 12, 22, 9
2015/1/12, 141, 133, , 25, 34, 22
2015/1/13, 223, 97, , 16, 25, 13
2015/1/14, 184, 68, , 17, 21, 9
2015/1/15, 152, 92, , 21, 34, 11
2015/1/16, 184, 79, , 10, 23, 4
2015/1/17, 151, 69, , 14, 20, 5
2015/1/18, 128, 83, , 24, 32, 10
2015/1/19, 176, 117, , 25, 43, 14
2015/1/20, 222, 110, , 20, 38, 8
2015/1/21, 209, 78, , 16, 35, 5
2015/1/22, 165, 74, , 15, 32, 5
2015/1/23, 132, 62, , 11, 19, 6
2015/1/24, 136, 84, , 13, 20, 7
2015/1/25, 137, 107, , 13, 31, 10
2015/1/26, 162, 134, , 23, 42, 2
2015/1/27, 208, 111, , 15, 39, 1
2015/1/28, 189, 87, , 19, 43, 6
2015/1/29, 176, 131, , 23, 47, 2
2015/1/30, 243, 150, , 24, 47, 7
2015/1/31, 241, 83, , 15, 39, 6
2015/2/1, 164, 65, , 7, 30, 4
2015/2/2, 118, 110, , 19, 39, 9
2015/2/3, 177, 124, , 26, 44, 15
2015/2/4, 202, 156, , 27, 46, 15
2015/2/5, 198, 208, , 27, 50, 24
2015/2/6, 259, 145, , 19, 39, 15
2015/2/7, 193, , , , , 
2015/2/9, 154, 166, , 23, 46, 12
2015/2/10, 195, 137, , 20, 39, 16
2015/2/11, 214, 136, , 20, 41, 15
2015/2/12, 211, 154, , 21, 37, 10
2015/2/13, 201, 241, , 21, 42, 13
2015/2/14, 201, 124, , 17, 36, 10
2015/2/15, 160, 65, , 20, 30, 8
2015/2/16, 137, 139, , 21, 23, 14
2015/2/17, 223, 126, , 20, 28, 9
2015/2/18, 174, 97, , 11, 19, 4
2015/2/19, 120, 143, , 12, 24, 7
2015/2/20, 131, 178, , 6, 20, 3
2015/2/21, 117, 143, , 6, 13, 1
2015/2/22, 113, 122, , 19, 37, 4
2015/2/23, 180, 92, , 11, 23, 3
2015/2/24, 144, 116, , 16, 28, 6
2015/2/25, 158, 109, , 16, 26, 7
2015/2/26, 159, 83, , 10, 21, 3
2015/2/27, 137, 94, , 8, 20, 4
2015/2/28, 112, 83, , 16, 24, 7
2015/3/1, 138, 116, , 18, 39, 12
2015/3/2, 186, 188, , 12, 30, 6
2015/3/3, 148, 147, , 18, 34, 7
2015/3/4, 187, 110, , 13, 25, 7
2015/3/5, 143, 113, , 13, 29, 7
2015/3/6, 156, 73, , 13, 31, 6
2015/3/7, 127, 69, , 7, 20, 4
2015/3/8, 100, 112, , 13, 24, 6
2015/3/9, 143, 143, , 21, 37, 10
2015/3/10, 178, 120, , 12, 27, 7
2015/3/11, 150, 94, , 12, 28, 5
2015/3/12, 122, 163, , 18, 47, 17
2015/3/13, 185, 62, , 10, 22, 4
2015/3/14, 94, 33, , 9, 11, 4
2015/3/15, 84, 39, , 11, 17, 5
2015/3/16, 92, 49, , 14, 24, 5
2015/3/17, 112, 55, , 13, 23, 6
2015/3/18, 113, 78, , 15, 27, 7
2015/3/19, 126, 89, , 20, 28, 7
2015/3/20, 127, 138, , 17, 27, 10
2015/3/21, 180, 82, , 11, 33, 7
2015/3/22, 113, 73, , 11, 27, 5
2015/3/23, 109, 58, , 8, 19, 3
2015/3/24, 78, 87, , 8, 18, 3
2015/3/25, 86, 117, , 10, 16, 3
2015/3/26, 106, 155, , 17, 35, 5
2015/3/27, 148, 53, , 15, 25, 1
2015/3/28, 119, 58, , 12, 19, 1
2015/3/29, 109, 68, , 11, 22, 1
2015/3/30, 105, 48, , 11, 17, 3
2015/3/31, 105, 94, , 18, 26, 6
2015/4/1, 126, 76, , 15, 18, 4
2014/10/21, 157, 75, , 12, 20, 8
2014/10/22, 106, 88, , 18, 28, 9
2014/10/23, 126, 93, , 17, 27, 11
2014/10/24, 134, 137, , 22, 34, 14
2014/10/25, 163, 203, , 12, 24, 15
2014/10/26, 157, 82, , 6, 10, 5
2014/10/27, 108, 87, , 5, 8, 4
2014/10/28, 98, 110, , 9, 16, 5
2014/10/29, 115, 73, , 12, 16, 6
2014/10/30, 114, 64, , 9, 13, 8
2014/10/31, 106, 75, , 11, 18, 6
2014/11/1, 114, 104, , 12, 22, 9
2014/11/2, 146, 102, , 16, 28, 13
2014/11/3, 146, 168, , 16, 29, 11
2014/11/4, 170, 130, , 16, 33, 30
2014/11/5, 177, 68, , 12, 26, 9
2014/11/6, 118, 85, , 13, 23, 8
2014/11/7, 130, 94, , 15, 25, 11
2014/11/8, 132, 112, , 18, 30, 9
2014/11/9, 143, 132, , 17, 32, 11
2014/11/10, 166, 130, , 10, 24, 12
2014/11/11, 137, 235, , 10, 18, 7
2014/11/12, 160, 88, , 16, 25, 9
2014/11/13, 133, 104, , 20, 37, 17
2014/11/14, 173, 90, , 16, 30, 13
2014/11/15, 142, 92, , 18, 35, 14
2014/11/16, 153, 65, , 12, 20, 9
2014/11/17, 125, 79, , 16, 33, 11
2014/11/18, 133, 83, , 15, 28, 11
2014/11/19, 133, 117, , 13, 26, 11
2014/11/20, 129, 82, , 16, 29, 10
2014/11/21, 130, 109, , 15, 29, 9
2014/11/22, 138, 85, , 7, 34, 11
2014/11/23, 133, 99, , 11, 49, 20
2014/11/24, 169, 61, , 6, 19, 5
2014/11/25, 99, 94, , 5, 24, 6
2014/11/26, 117, 171, , 7, 26, 6
2014/11/27, 148, 68, , 5, 21, 4
2014/11/28, 112, 94, , 6, 28, 8
2014/11/29, 135, 147, , 10, 43, 14
2014/11/30, 176, 205, , 7, 27, 3
2014/12/1, 172, 56, , 7, 24, 4
2014/12/2, 112, 91, , 11, 51, 17
2014/12/3, 171, 96, , 13, 52, 21
2014/12/4, 164, 122, , 14, 62, 30
2014/12/5, 204, 80, , 10, 42, 15
2014/12/6, 154, 88, , 10, 46, 16
2014/12/7, 155, 93, , 13, 48, 21
2014/12/8, 178, 103, , 9, 37, 9
2014/12/9, 141, 86, , 9, 44, 12
2014/12/10, 136, 70, , 10, 42, 14
2014/12/11, 150, 88, , 11, 47, 21
2014/12/12, 176, 78, , 11, 59, 19
2014/12/13, 153, , , , , 
2014/12/15, 127, 85, , 19, 30, 14
2014/12/16, 173, 99, , 24, 44, 19
2014/12/17, 190, 146, , 24, 40, 31
2014/12/18, 266, 121, , 18, 25, 19
2014/12/19, 212, 111, , 23, 27, 19
2014/12/20, 202, 142, , 21, 33, 21
2014/12/21, 239, 126, , 26, 32, 23
2014/12/22, 218, 132, , 19, 20, 19
2014/12/23, 227, 194, , 33, 41, 38
2014/12/24, 292, 168, , 30, 34, 26
2014/12/25, 269, 71, , 11, 14, 7
2014/12/26, 145, 150, , 24, 30, 21
2014/12/27, 215, 126, , 21, 25, 18
2014/12/28, 213, 140, , 24, 37, 20
2014/12/29, 210, , , , , 
2021/9/14, , 28, 24, 3, 8, 
2021/8/7, , 46, 28, 5, 4, 
2021/6/2, , 29, 21, 2, 1, 
2021/4/24, , 88, 30, 2, , 
2021/2/28, , 65, , 10, 28, 
2020/12/9, , 83, , 16, 49, 
2020/8/30, , 39, 32, 4, , 
2020/4/1, , 89, 19, , 18, 
2020/6/21, , 18, , 6, , 
2020/1/1, , 68, , , 22, 
2020/1/27, , 58, , , 19, 
2019/10/14, , 97, , , 18, 
2019/7/7, , 69, , , 11, 
2019/7/22, , 35, , , 13, 
2019/9/23, , 86, , , 13, 
2019/4/14, , 115, 2, , 17, 
2019/4/21, , 77, 8, , 4, 
2019/5/26, , 45, , , 5, 
2019/1/1, , 66, , 11, 9, 
2018/7/17, , 29, 8, 6, , 4
2018/8/21, , 80, 10, 9, , 
2018/1/1, , 95, 10, 21, 32, 16
2018/1/24, , 82, 20, 25, 29, 13
2018/2/3, , 137, 15, 28, 38, 31
2017/7/20, , 65, 40, 27, 8, 4
2017/7/29, , 65, 51, 17, 6, 3
2017/9/11, , 28, 25, 2, 3, 3
2017/9/19, , 69, 30, 11, 6, 4
2016/5/30, , 85, 33, 9, 4, 2
2016/6/10, , 53, 28, 7, 6, 3
2016/6/21, , 19, 25, 11, 6, 3
2016/2/3, , 112, 9, 33, 72, 21
2015/12/11, , 65, 19, 24, 46, 14
2015/7/17, , 63, 31, , 10, 5
2015/7/27, , 10, 37, , 7, 7
2015/8/20, , 79, 27, , 8, 4
2015/9/9, , 104, 16, , 13, 4
2015/9/27, , 92, 10, 19, 52, 4
2015/5/19, , 92, 31, 12, 8, 2
2015/6/2, , 72, 38, 6, 3, 2
2015/6/21, , 81, 34, 19, 8, 5
2015/1/1, , 128, , 27, 43, 22
2015/2/8, , 120, , 15, 34, 7
2014/10/20, , 115, , 16, 25, 11
2014/12/14, , 66, , 10, 56, 12
2021/11/2, , , 18, 8, 23, 
2021/11/3, , , 13, 7, 25, 
2021/11/4, , , 14, 7, 27, 
2021/11/5, , , 11, 5, 21, 
2021/11/6, , , 14, 9, 40, 
2021/11/7, , , 11, 10, 38, 
2021/11/8, , , 10, 13, 48, 
2021/11/9, , , 7, 15, 46, 
2021/11/10, , , 8, 13, 46, 
2021/11/11, , , 13, 15, 52, 
2021/11/12, , , 5, 13, 44, 
2021/11/13, , , 6, 14, 67, 
2021/11/14, , , 8, 10, 65, 
2021/11/15, , , 14, 8, 62, 
2021/11/16, , , 19, 8, 63, 
2021/11/17, , , 13, 10, 62, 
2021/11/18, , , 14, 10, 49, 
2021/11/19, , , 7, , , 
2021/10/2, , , 19, 6, 14, 
2021/10/3, , , 22, 3, 9, 
2021/10/4, , , 19, 1, 6, 
2021/10/5, , , 16, 3, 10, 
2021/10/6, , , 22, 5, 13, 
2021/10/7, , , 24, 5, 10, 
2021/10/8, , , 19, 6, 10, 
2021/10/9, , , 10, , , 
2021/10/11, , , 14, 5, 12, 
2021/10/12, , , 17, 7, 16, 
2021/10/13, , , 25, 9, 21, 
2021/10/14, , , 16, 5, 12, 
2021/10/15, , , 16, 4, 12, 
2021/10/16, , , 20, 11, 35, 
2021/10/17, , , 8, 9, 26, 
2021/10/18, , , 16, 12, 27, 
2021/10/19, , , 15, 9, 31, 
2021/10/20, , , 17, 9, 23, 
2021/10/21, , , 16, 6, 20, 
2021/10/22, , , 16, 5, 14, 
2021/10/23, , , 18, 7, 25, 
2021/10/24, , , 19, 9, 26, 
2021/10/25, , , 15, 12, 34, 
2021/10/26, , , 13, 10, 30, 
2021/10/27, , , 9, 4, 18, 
2021/10/28, , , 15, 10, 35, 
2021/10/29, , , 14, 6, 19, 
2021/10/30, , , 16, 11, 36, 
2021/10/31, , , 8, 4, 18, 
2021/11/1, , , 16, 5, 20, 
2021/9/2, , , 26, 4, 9, 
2021/9/3, , , 25, 6, 11, 
2021/9/4, , , 23, 3, 9, 
2021/9/5, , , 18, 3, 5, 
2021/9/6, , , 15, 2, 4, 
2021/9/7, , , 21, 3, 9, 
2021/9/8, , , 22, 3, 6, 
2021/9/9, , , 21, 3, 6, 
2021/9/10, , , 19, 6, 14, 
2021/9/11, , , 26, 3, 11, 
2021/9/12, , , 22, 4, 8, 
2021/9/13, , , 22, 5, 11, 
2021/9/18, , , 24, 4, 10, 
2021/9/19, , , 26, 6, 17, 
2021/9/20, , , 25, 5, 8, 
2021/9/21, , , 23, 4, 10, 
2021/9/22, , , 22, 4, 9, 
2021/9/23, , , 23, 3, 9, 
2021/9/24, , , 23, 3, 7, 
2021/9/25, , , 22, 4, 9, 
2021/9/26, , , 30, 3, 9, 
2021/9/27, , , 17, 4, 9, 
2021/9/28, , , 22, 5, 11, 
2021/9/29, , , 22, 5, 8, 
2021/9/30, , , 16, 7, 13, 
2021/10/1, , , 17, 7, 16, 
2021/8/2, , , 32, 3, 4, 
2021/8/3, , , 24, 5, 3, 
2021/8/4, , , 18, 5, 3, 
2021/8/5, , , 22, 3, 3, 
2021/8/6, , , 24, 6, 5, 
2021/8/19, , , 27, 4, 11, 
2021/8/20, , , 25, 2, 7, 
2021/8/21, , , 23, 4, 12, 
2021/8/22, , , 26, 5, 7, 
2021/8/23, , , 13, 9, 15, 
2021/8/24, , , 18, 3, 7, 
2021/8/25, , , 15, 2, 6, 
2021/8/26, , , 17, 3, 6, 
2021/8/27, , , 18, 4, 7, 
2021/8/28, , , 20, 2, 7, 
2021/8/29, , , 17, 4, 9, 
2021/8/30, , , 24, 3, 9, 
2021/8/31, , , 26, 3, 11, 
2021/9/1, , , 31, 4, 13, 
2021/7/11, , , 35, 3, 15, 
2021/7/12, , , 35, 1, 11, 
2021/7/13, , , 30, 2, 8, 
2021/7/14, , , 21, 3, 7, 
2021/7/15, , , 28, 4, 18, 
2021/7/16, , , 29, 6, 10, 
2021/7/17, , , 32, 3, 16, 
2021/7/18, , , 44, 2, 14, 
2021/7/19, , , 33, 5, 13, 
2021/7/20, , , 18, 8, 23, 
2021/7/21, , , 18, 7, 8, 
2021/7/22, , , 28, 3, 2, 
2021/7/23, , , 22, 4, 3, 
2021/7/24, , , 25, 3, 3, 
2021/7/25, , , 23, 2, 3, 
2021/7/26, , , 22, 2, 2, 
2021/7/27, , , 29, 3, 3, 
2021/7/28, , , 28, 4, 3, 
2021/7/29, , , 35, 2, 3, 
2021/7/30, , , 28, 2, 3, 
2021/7/31, , , 22, 1, 3, 
2021/8/1, , , 32, 3, 4, 
2021/5/23, , , 25, 5, 2, 
2021/5/24, , , 26, 5, 5, 
2021/5/25, , , 32, 4, 1, 
2021/5/26, , , 27, 5, 6, 
2021/5/27, , , 32, 3, 3, 
2021/5/28, , , 31, 3, 4, 
2021/5/29, , , 27, 4, 2, 
2021/5/30, , , 20, 4, , 
2021/5/31, , , 26, 2, 1, 
2021/6/1, , , 26, 3, 2, 
2021/4/23, , , 27, 3, 1, 
2016/5/29, , , 30, 10, 14, 3
2016/6/8, , , 36, 4, 3, 1
2016/6/9, , , 25, 4, 5, 2
2016/6/19, , , 33, 7, 5, 2
2016/6/20, , , 29, 8, 3, 3
2016/1/5, , , 4, 25, 53, 10
2016/1/6, , , 6, 33, 63, 27
2016/1/7, , , 9, 25, 52, 15
2016/1/8, , , 6, 33, 62, 18
2016/1/9, , , 8, 27, 64, 21
2016/1/10, , , 6, 29, 69, 22
2016/1/11, , , 5, 33, 78, 30
2016/1/12, , , 8, 27, 65, 19
2016/1/13, , , , 38, 78, 30
2016/1/14, , , 1, 40, 74, 30
2016/1/15, , , 3, 41, 68, 27
2016/1/16, , , 5, 36, 74, 37
2016/1/17, , , 13, 20, 56, 13
2016/1/18, , , 13, 23, 54, 11
2016/1/19, , , 8, 31, 65, 18
2016/1/20, , , 3, 41, 79, 33
2016/1/21, , , 13, 25, 66, 19
2016/1/22, , , 18, 15, 52, 8
2016/1/23, , , 19, 8, 45, 5
2016/1/24, , , 17, 9, 49, 6
2016/1/25, , , 6, 40, 90, 34
2016/1/26, , , 11, 32, 88, 29
2016/1/27, , , 9, 29, 60, 15
2016/1/28, , , 9, 34, 79, 26
2016/1/29, , , 1, 40, 86, 35
2016/1/30, , , 5, 34, 77, 27
2016/1/31, , , 8, 31, 69, 19
2016/2/1, , , 6, 35, 72, 23
2016/2/2, , , 13, 27, 67, 21
2015/12/13, , , 8, 24, 34, 12
2015/12/14, , , 11, 22, 37, 10
2015/12/15, , , 10, 23, 42, 13
2015/12/16, , , 7, 25, 55, 18
2015/12/17, , , 9, 23, 54, 12
2015/12/18, , , 15, 20, 46, 10
2015/12/19, , , 10, 29, 52, 16
2015/12/20, , , 11, 24, 53, 12
2015/12/21, , , 23, 11, 37, 4
2015/12/22, , , 10, 31, 52, 14
2015/12/23, , , 10, 20, 48, 9
2015/12/24, , , 11, 19, 50, 1
2015/12/25, , , 1, 37, 75, 25
2015/12/26, , , 6, 26, 57, 20
2015/12/27, , , 11, 15, 44, 9
2015/12/28, , , 10, 25, 56, 15
2015/12/29, , , 12, 31, 63, 20
2015/12/30, , , 13, 12, 35, 8
2016/1/3, , , 7, 24, 54, 13
2015/9/4, , , 34, , 6, 3
2021/10/10, , , , 8, 17, 
