date, pm25, pm10, o3, no2, so2, co
2015/9/9, 46, 69, 23, 10, 6, 5
2015/9/10, 81, 69, 26, 9, 4, 4
2015/9/11, 73, 54, 26, 7, 3, 3
2015/9/12, 54, 131, 21, 11, 15, 7
2015/9/13, 103, 141, 25, 11, 11, 5
2015/9/14, 98, 175, 30, 12, 8, 6
2015/9/15, 107, 139, 30, 11, 6, 5
2015/9/16, 88, 87, 25, 10, 5, 4
2015/9/17, 80, 120, 25, 9, 9, 5
2015/9/18, 84, 175, 22, 11, 12, 6
2015/9/19, 105, 165, 28, 11, 10, 6
2015/9/20, 100, 137, 26, 10, 7, 5
2015/9/21, 99, 50, 23, 11, 6, 5
2015/9/22, 73, 51, 15, 11, 6, 6
2015/9/23, 80, 18, 18, 8, 4, 4
2015/9/24, 50, 43, 13, 6, 6, 5
2015/9/25, 91, 63, 20, 8, 8, 7
2015/9/26, 99, 62, 16, 9, 10, 7
2015/9/27, 100, 74, 20, 9, 11, 10
2015/9/28, 124, 114, 18, 12, 18, 10
2015/9/29, 119, 103, 21, 10, 16, 6
2015/9/30, 98, 30, 22, 7, 7, 5
2015/10/1, 73, 52, 29, 8, 12, 5
2015/4/2, 175, 112, , 17, 23, 17
2015/4/3, 145, 90, , 16, 14, 13
2015/4/4, 146, 47, , 7, 5, 6
2015/4/5, 98, 50, , 11, 9, 10
2015/4/6, 121, 82, , 17, 17, 19
2015/4/7, 164, 91, , 18, 22, 20
2015/4/8, 161, 95, , 17, 20, 17
2015/4/9, 148, 159, , 20, 26, 25
2015/4/10, 176, 110, , 19, 22, 16
2015/4/11, 159, 79, , 12, 11, 10
2015/4/12, 118, 123, , 17, 18, 16
2015/4/13, 144, 196, , 22, 34, 26
2015/4/14, 161, 336, , 16, 26, 15
2015/4/15, 178, 55, , 6, 7, 5
2015/4/16, 70, 94, , 16, 14, 14
2015/4/17, 134, 127, , 18, 20, 15
2015/4/18, 146, 61, , 8, 6, 6
2015/4/19, 92, 97, 34, 15, 11, 12
2015/4/20, 132, 118, 9, 20, 20, 19
2015/4/21, 163, 132, 34, 7, 9, 6
2015/4/22, 92, 227, 33, 16, 15, 17
2015/4/23, 150, 118, 34, 12, 11, 9
2015/4/24, 109, 179, 35, 17, 17, 11
2015/4/25, 131, 230, 34, 19, 15, 11
2015/4/26, 139, 213, 33, 13, 8, 7
2015/4/27, 139, 127, 30, 16, 17, 7
2015/4/28, 89, 180, 31, 15, 8, 8
2015/4/29, 113, 151, 29, 17, 12, 8
2015/4/30, 109, 60, 20, 18, 8, 8
2015/5/1, 92, 45, 33, 10, 7, 6
2015/5/2, 79, 52, 33, 6, 5, 5
2015/5/3, 69, 65, 34, 8, 5, 7
2015/5/4, 85, 91, 30, 13, 10, 9
2015/5/5, 103, 43, 31, 6, 3, 5
2015/5/6, 70, 60, 28, 8, 4, 5
2015/5/7, 79, 73, 27, 10, 6, 8
2015/5/8, 101, 77, 29, 13, 7, 9
2015/5/9, 105, 99, 26, 11, 8, 7
2015/5/10, 97, 55, 32, 11, 5, 7
2015/5/11, 83, 108, 39, 15, 9, 10
2015/5/12, 115, 144, 33, 15, 14, 6
2015/5/13, 113, 53, 32, 6, 5, 4
2015/5/14, 63, 80, 33, 9, 4, 5
2015/5/15, 98, 138, 14, 20, 14, 10
2015/5/16, 131, , , , , 
2015/5/20, 78, 134, 35, 14, 8, 6
2015/5/21, 103, 127, 38, 15, 10, 5
2015/5/22, 95, 138, 39, 16, 8, 5
2015/5/23, 122, 139, 39, 15, 9, 4
2015/5/24, 93, 536, 19, 16, 8, 8
2015/5/25, 187, , , , , 
2015/5/28, 66, 31, 30, 5, 5, 2
2015/5/29, 36, 91, 29, 14, 8, 5
2015/5/30, 87, 94, 44, 7, 3, 3
2015/5/31, 65, 35, 33, 5, 2, 2
2015/6/1, 43, 40, 31, 9, 2, 4
2015/6/2, 57, 72, 34, 10, 4, 4
2015/6/3, 71, 115, 31, 15, , 5
2015/6/4, 87, 51, 32, 10, 2, 3
2015/6/5, 57, 38, 24, 6, 2, 3
2015/6/6, 55, 39, 29, 6, 2, 3
2015/6/7, 52, 58, 29, 8, 3, 4
2015/6/8, 65, 55, 27, 11, 4, 4
2015/6/9, 67, 48, 16, 9, 3, 5
2015/6/10, 71, 38, 28, 6, 2, 3
2015/6/11, 58, 61, 30, 9, 3, 4
2015/6/12, 67, 43, 28, 8, 4, 3
2015/6/13, 50, 61, 38, 12, 6, 3
2015/6/14, 59, 102, 40, 14, 11, 3
2015/6/15, 84, 81, 38, 17, 12, 4
2015/6/16, 68, 68, 32, 14, 5, 3
2015/6/17, 66, 71, 41, 12, 7, 3
2015/6/18, 68, 103, 31, 14, 5, 3
2015/6/19, 80, 82, 24, 12, 4, 3
2015/6/20, 66, , , , , 
2015/6/22, 59, 102, 43, 16, 3, 4
2015/6/23, 83, 94, 29, 9, 3, 3
2015/6/24, 88, 65, 42, 9, 3, 3
2015/6/25, 62, 94, 44, 12, 7, 3
2015/6/26, 76, 216, 36, 15, 4, 4
2015/6/27, 115, 32, 34, 5, 2, 2
2015/6/28, 43, 73, 27, 10, 2, 3
2015/6/29, 67, 79, 37, 10, 5, 3
2015/6/30, 89, 71, 30, 7, 2, 2
2015/7/1, 70, 114, 28, 13, 3, 4
2015/1/2, 319, 227, , 25, 59, 56
2015/1/3, 339, 302, , 25, 62, 81
2015/1/4, 417, 123, , 19, 49, 35
2015/1/5, 235, 158, , 17, 42, 39
2015/1/6, 291, 236, , 25, 56, 51
2015/1/7, 339, 275, , 23, 45, 57
2015/1/8, 346, 397, , 25, 56, 86
2015/1/9, 465, 274, , 30, 59, 63
2015/1/10, 396, 259, , 27, 64, 66
2015/1/11, 367, 211, , 21, 53, 57
2015/1/12, 324, 205, , 20, 49, 59
2015/1/13, 346, 198, , 23, 55, 55
2015/1/14, 327, 158, , 23, 49, 45
2015/1/15, 276, 177, , 20, 30, 40
2015/1/16, 261, 176, , 25, 50, 39
2015/1/17, 277, 83, , 15, 19, 13
2015/1/18, 171, 143, , 21, 27, 30
2015/1/19, 246, 221, , 33, 59, 53
2015/1/20, 339, 238, , 29, 58, 59
2015/1/21, 352, 223, , 31, 57, 46
2015/1/22, 314, 138, , 23, 47, 29
2015/1/23, 228, 166, , 29, 45, 39
2015/1/24, 280, 225, , 27, 49, 46
2015/1/25, 297, 122, , 17, 30, 22
2015/1/26, 205, 182, , 19, 27, 29
2015/1/27, 242, 328, , 32, 61, 58
2015/1/28, 359, 180, , 25, 52, 38
2015/1/29, 274, 268, , 29, 59, 58
2015/1/30, 358, 300, , 33, 63, 56
2015/1/31, 365, 350, , 33, 69, 64
2015/2/1, 378, 236, , 25, 54, 38
2015/2/2, 285, 237, , 26, 53, 43
2015/2/3, 306, 139, , 19, 33, 20
2015/2/4, 202, 192, , 20, 33, 29
2015/2/5, 218, 289, , 33, 52, 48
2015/2/6, 310, 196, , 21, 41, 41
2015/2/7, 258, , , , , 
2015/2/9, 348, 338, , 33, 61, 50
2015/2/10, 335, 261, , 30, 59, 51
2015/2/11, 324, 307, , 31, 62, 56
2015/2/12, 341, 381, , 32, 54, 50
2015/2/13, 340, 350, , 32, 56, 43
2015/2/14, 300, 225, , 27, 50, 31
2015/2/15, 233, 102, , 18, 21, 20
2015/2/16, 179, 236, , 29, 44, 40
2015/2/17, 284, 349, , 31, 53, 52
2015/2/18, 326, 249, , 26, 46, 38
2015/2/19, 244, 262, , 20, 36, 24
2015/2/20, 215, 185, , 15, 25, 18
2015/2/21, 194, 122, , 6, 4, 5
2015/2/22, 125, 260, , 21, 28, 27
2015/2/23, 254, 238, , 22, 32, 24
2015/2/24, 238, 303, , 20, 34, 30
2015/2/25, 251, 181, , 16, 21, 18
2015/2/26, 201, 163, , 24, 37, 26
2015/2/27, 203, 115, , 17, 34, 14
2015/2/28, 168, 122, , 13, 19, 16
2015/3/1, 173, 174, , 23, 43, 33
2015/3/2, 245, 155, , 11, 17, 11
2015/3/3, 156, 291, , 21, 39, 33
2015/3/4, 259, 257, , 23, 44, 28
2015/3/5, 230, 275, , 22, 43, 32
2015/3/6, 244, 144, , 21, 36, 25
2015/3/7, 199, 110, , 14, 19, 14
2015/3/8, 166, 124, , 9, 13, 9
2015/3/9, 152, 374, , 22, 43, 40
2015/3/10, 274, 226, , 21, 37, 23
2015/3/11, 210, 259, , 23, 37, 25
2015/3/12, 220, 377, , 24, 46, 43
2015/3/13, 268, 120, , 20, 37, 17
2015/3/14, 156, 38, , 8, 11, 7
2015/3/15, 105, 44, , 12, 17, 8
2015/3/16, 113, 106, , 22, 25, 23
2015/3/17, 189, 117, , 22, 36, 27
2015/3/18, 196, 98, , 18, 26, 20
2015/3/19, 158, 76, , 11, 13, 8
2015/3/20, 113, 95, , 10, 12, 10
2015/3/21, 128, 112, , 11, 17, 12
2015/3/22, 133, 172, , 18, 26, 20
2015/3/23, 180, 221, , 22, 33, 22
2015/3/24, 182, 295, , 23, 36, 29
2015/3/25, 207, 170, , 18, 23, 17
2015/3/26, 157, 297, , 24, 40, 23
2015/3/27, 195, 81, , 15, 34, 18
2015/3/28, 147, 234, , 24, 38, 36
2015/3/29, 226, 117, , 18, 21, 18
2015/3/30, 147, 58, , 11, 11, 9
2015/3/31, 114, 125, , 20, 25, 14
2015/4/1, 153, 173, , 24, 26, 21
2014/10/20, 141, 170, , 9, 3, 13
2014/10/21, 176, , , , , 
2014/10/24, 189, 308, , 12, 7, 16
2014/10/25, 202, 308, , 9, 4, 15
2014/10/26, 177, 258, , 12, 7, 17
2014/10/27, 189, 187, , 10, 4, 11
2014/10/28, 143, 161, , 9, 4, 11
2014/10/29, 151, 219, , 9, 4, 10
2014/10/30, 167, 212, , 12, 7, 21
2014/10/31, 184, 130, , 9, 3, 11
2014/11/1, 146, 270, , 8, 4, 17
2014/11/2, 197, 348, , 10, 9, 31
2014/11/3, 252, 387, , 12, 10, 31
2014/11/4, 271, 398, , 10, 6, 49
2014/11/5, 262, 178, , 11, 6, 15
2014/11/6, 172, 321, , 12, 8, 22
2014/11/7, 242, 319, , 13, 11, 29
2014/11/8, 259, 447, , 14, 16, 35
2014/11/9, 301, 465, , 13, 15, 43
2014/11/10, 315, 240, , 8, 6, 22
2014/11/11, 180, 215, , 6, 3, 8
2014/11/12, 145, 306, , 8, 7, 12
2014/11/13, 201, 430, , 14, 14, 36
2014/11/14, 300, 395, , 17, 21, 40
2014/11/15, 291, 318, , 20, 26, 33
2014/11/16, 261, 302, , 20, 30, 34
2014/11/17, 270, 335, , 21, 33, 35
2014/11/18, 278, 393, , 25, 39, 46
2014/11/19, 318, 249, , 19, 31, 26
2014/11/20, 227, 122, , 11, 13, 10
2014/11/21, 156, 212, , 14, 18, 18
2014/11/22, 192, 330, , 20, 30, 41
2014/11/23, 295, 371, , 20, 26, 48
2014/11/24, 324, 323, , 20, , 34
2014/11/25, 260, 277, , 21, 15, 25
2014/11/26, 239, 202, , 9, 4, 14
2014/11/27, 187, 354, , 23, 10, 36
2014/11/28, 297, 500, , 26, , 54
2014/11/29, 362, 316, , 16, 18, 31
2014/11/30, 276, 213, , 9, 17, 13
2014/12/1, 196, 238, , 20, 45, 36
2014/12/2, 313, 346, , 19, 42, 55
2014/12/3, 370, 220, , 15, 26, 30
2014/12/4, 266, 484, , 22, 46, 75
2014/12/5, 429, 348, , 29, 55, 55
2014/12/6, 368, 180, , 17, 30, 30
2014/12/7, 240, 268, , 21, 40, 48
2014/12/8, 347, 299, , 26, 54, 50
2014/12/9, 344, 100, , 13, 23, 13
2014/12/10, 170, 160, , 13, 23, 25
2014/12/11, 236, 166, , 15, 30, 31
2014/12/12, 262, 180, , 14, 27, 30
2014/12/13, 262, 326, , 26, 53, 50
2014/12/14, 367, 109, , 14, 29, 19
2014/12/15, 201, 102, , 13, 21, 15
2014/12/16, 201, 97, , 15, 24, 13
2014/12/17, 184, 329, , 26, 47, 64
2014/12/18, 413, 147, , 22, 34, 34
2014/12/19, 257, 186, , 26, 28, 32
2014/12/20, 264, 188, , 15, 33, 35
2014/12/21, 271, 168, , 16, 32, 31
2014/12/22, 246, 260, , 25, 51, 57
2014/12/23, 352, 152, , 21, 34, 36
2014/12/24, 262, 305, , 26, 49, 70
2014/12/25, 398, 269, , 25, 53, 58
2014/12/26, 349, 319, , 23, 48, 56
2014/12/27, 354, 351, , 26, 53, 66
2014/12/28, 383, 242, , 24, 50, 45
2014/12/29, 318, , , , , 
2021/10/10, , 47, , 1, 25, 
2021/6/20, , 13, 24, , 2, 
2021/5/23, , 27, 29, 1, 6, 
2021/2/28, , 65, 22, 1, 36, 
2020/12/9, , 90, 4, 18, 72, 
2020/12/12, , 62, 6, 16, 51, 
2020/7/30, , 19, 12, 6, , 
2020/8/9, , 26, , , , 
2020/8/25, , 35, , , , 
2020/8/30, , 6, , , , 
2020/4/1, , 55, , 9, , 
2020/6/10, , 38, , 4, , 
2020/1/1, , 90, , 17, , 
2019/5/2, , 68, , 8, 1, 
2019/1/1, , 128, , 27, 62, 
2018/7/9, , 64, 21, 7, , 2
2018/7/17, , 22, , , , 
2018/6/4, , 64, , 11, , 3
2018/1/1, , 120, , 25, 54, 34
2018/1/24, , 87, , 19, 35, 21
2018/2/3, , 188, , 28, , 55
2017/7/20, , 27, 44, 17, 6, 
2017/7/29, , 28, 49, 16, 5, 
2017/9/10, , 41, 27, 6, 5, 6
2017/5/10, , 97, 32, 12, 8, 5
2016/11/10, , 119, 17, 21, , 18
2016/6/27, , 77, 32, 8, 3, 3
2016/1/3, , 100, 7, 17, 31, 15
2015/5/19, , 92, 34, 7, 2, 4
2015/5/27, , 57, 27, 17, 17, 5
2015/6/21, , 88, 41, 12, 7, 3
2015/1/1, , 213, , 21, 48, 45
2015/2/8, , 366, , 31, 62, 54
2014/10/19, , 135, , 5, 1, 8
2014/10/23, , 211, , 8, 2, 15
2020/7/9, , , 14, 7, 5, 
2020/7/10, , , 11, 6, , 
2020/7/11, , , 7, 3, , 
2020/7/12, , , 12, 2, , 
2020/7/13, , , 16, 2, , 
2020/7/14, , , 19, 2, , 
2020/7/15, , , 22, 3, , 
2020/7/16, , , 27, 2, , 
2020/7/17, , , 13, 2, , 
2020/7/18, , , 15, 3, , 
2020/7/19, , , 13, 4, , 
2020/7/20, , , 16, 3, , 
2020/7/21, , , 13, 5, , 
2020/7/22, , , 17, 7, , 
2020/7/23, , , 29, 7, , 
2020/7/24, , , 27, 4, , 
2020/7/25, , , 23, 4, , 
2020/7/26, , , 28, 5, , 
2020/7/27, , , 22, 3, , 
2020/7/28, , , 16, 4, , 
2020/7/29, , , 16, 5, , 
2018/7/2, , , 25, 11, , 3
2018/7/3, , , 27, 9, , 3
2018/7/4, , , 30, 11, , 3
2018/7/5, , , 36, 12, , 4
2018/7/6, , , 36, 13, , 3
2018/7/7, , , 25, 7, , 2
2018/7/8, , , 26, 4, , 2
2020/7/2, , , , 4, , 
2020/7/3, , , , 7, , 
2020/7/4, , , , 4, , 
2020/7/5, , , , 6, , 
2020/7/6, , , , 6, , 
2020/7/7, , , , 8, , 
2020/7/8, , , , 6, , 
2020/6/8, , , , 3, , 
2020/6/9, , , , 3, , 
2020/6/12, , , , 2, , 
2020/6/13, , , , 3, , 
2020/6/14, , , , 5, , 
2020/6/15, , , , 6, , 
2020/6/16, , , , 5, , 
2020/6/17, , , , 4, , 
2020/6/18, , , , 5, , 
2020/6/19, , , , 4, , 
2020/6/20, , , , 4, , 
2020/6/21, , , , 4, , 
2020/6/22, , , , 3, , 
2020/6/23, , , , 5, , 
2020/6/24, , , , 5, , 
2020/6/25, , , , 4, , 
2020/6/26, , , , 6, , 
2020/6/27, , , , 6, , 
2020/6/28, , , , 5, , 
2020/6/29, , , , 5, , 
2020/6/30, , , , 5, , 
2020/7/1, , , , 5, , 
2018/6/3, , , , 4, , 2
